scope,runs,id,title_ua,title_en,competition,count,frequency,frequency_percent
competition:cup|formation:3-5-2|mode:hardcore,10000,72,Кубок світу,World Cup,Both,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,73,Кубок Африки,Africa Cup,Both,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,74,День бабака,Groundhog Day,Cup,118,0.0118,1.18
competition:cup|formation:3-5-2|mode:hardcore,10000,75,Стара школа,Old School,Both,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,76,Так!,Yes!,Both,437,0.0437,4.37
competition:cup|formation:3-5-2|mode:hardcore,10000,77,Покращення вже сьогодні,A Better Life Today,Both,556,0.0556,5.56
competition:cup|formation:3-5-2|mode:hardcore,10000,78,Опорник із Запоріжжя,CDM from Zaporizhzhia,Both,93,0.0093,0.9299999999999999
competition:cup|formation:3-5-2|mode:hardcore,10000,79,Мужики,The Lads,Both,52,0.0052,0.52
competition:cup|formation:3-5-2|mode:hardcore,10000,80,Бойся Бога і пацанов с Крівова Рога,Fear God and Chaps from Kryvyi Rih,Both,80,0.008,0.8
competition:cup|formation:3-5-2|mode:hardcore,10000,81,Олександрійське диво,Oleksandriya Miracle,Both,1,0.0001,0.01
competition:cup|formation:3-5-2|mode:hardcore,10000,82,Ковалівка в Європі,Kovalivka in Europe,Both,13,0.0013,0.13
competition:cup|formation:3-5-2|mode:hardcore,10000,83,Потримай моє пиво,Hold My Beer,Both,14,0.0014,0.13999999999999999
competition:cup|formation:3-5-2|mode:hardcore,10000,84,Українське класичне,Ukrainian Clásico,Both,27,0.0027,0.27
competition:cup|formation:3-5-2|mode:hardcore,10000,85,"Ми всі різні, але ми українці",United Ukraine,Both,249,0.0249,2.4899999999999998
competition:cup|formation:3-5-2|mode:hardcore,10000,86,Міміно,Mimino,Both,3,0.0003,0.03
competition:cup|formation:3-5-2|mode:hardcore,10000,87,Суперорли,Super Eagles,Both,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,88,Лінія Мажино,Maginot Line,Both,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,89,П’ять пальців,Five Fingers,Both,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,90,П’ятий елемент,The Fifth Element,Both,29,0.0029,0.29
competition:cup|formation:3-5-2|mode:hardcore,10000,91,Тризуб,Tryzub,Both,4999,0.4999,49.99
competition:cup|formation:3-5-2|mode:hardcore,10000,92,Дуплет,Double Tap,Both,170,0.017,1.7000000000000002
competition:cup|formation:3-5-2|mode:hardcore,10000,93,Це нормально,This Is Fine,League,0,0,0
competition:cup|formation:3-5-2|mode:hardcore,10000,94,Кийов і Львов не указ Ужгородови,Kyiv and Lviv Don’t Rule Uzhorod,Both,331,0.0331,3.3099999999999996
competition:cup|formation:3-5-2|mode:hardcore,10000,95,Албанська мафія,"Ti Shqipëri, më jep nder",Both,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,1,Кєнти,Kents,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,2,Файне місто,Faine Misto,Both,93,0.0093,0.9299999999999999
competition:cup|formation:5-3-2|mode:normal,10000,3,Третя сила,The Third Force,Both,19,0.0019,0.19
competition:cup|formation:5-3-2|mode:normal,10000,4,Мрія Луческу,Lucescu’s Dream,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,5,Іноземний легіон,Foreign Legion,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,6,Слава Україні!,Slava Ukraini!,Both,1235,0.1235,12.35
competition:cup|formation:5-3-2|mode:normal,10000,7,Донбас порожняк не гонить,Donbas Delivers,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,8,Крим — це Україна!,Crimea Is Ukraine!,Both,111,0.0111,1.11
competition:cup|formation:5-3-2|mode:normal,10000,9,Кубок Львову!,Cup to Lviv!,Cup,17,0.0017,0.16999999999999998
competition:cup|formation:5-3-2|mode:normal,10000,10,Зрада,Zrada,Both,5571,0.5571,55.71
competition:cup|formation:5-3-2|mode:normal,10000,11,За Вами виїхала СБУ,SBU Is Coming for You,Both,1709,0.1709,17.09
competition:cup|formation:5-3-2|mode:normal,10000,12,Перед каждою ігрою!..,Before Every Game!..,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,13,"Здається, Бог наказує нас за щось","Apparently, God Punishes Us",Both,3683,0.3683,36.83
competition:cup|formation:5-3-2|mode:normal,10000,14,Перші назавжди,First Forever,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,15,Весна 1999,Spring 1999,Both,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,16,Стамбул 2009,Istanbul 2009,Cup,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,17,Варшава 2015,Warsaw 2015,Cup,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,18,Ударна пара,Strike Partnership,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,19,Золотий м’яч,Ballon d’Or,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,20,СаШо,SaSho,Cup,6,0.0006,0.06
competition:cup|formation:5-3-2|mode:normal,10000,21,Німеччина 2006,Germany 2006,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,22,Перший Кубок,The First Cup,Cup,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,23,Непереможні,Invincibles,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,24,Безкомпромісні,No Compromises,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,25,Ідеально збалансовано,Perfectly Balanced,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,26,Потужно,Powerful Stuff,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,27,Сухий закон,Prohibition,Both,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,28,На класі,Pure Class,Cup,5,0.0005,0.05
competition:cup|formation:5-3-2|mode:normal,10000,29,Нерви зі сталі,Nerves of Steel,Cup,10,0.001,0.1
competition:cup|formation:5-3-2|mode:normal,10000,30,Завдання провалено успішно,Task Failed Successfully,Cup,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,31,Я так бачу,Trust My Eyes,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,32,Монобільшість,Single-Party Majority,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,33,Коаліція,Coalition,Both,2283,0.2283,22.830000000000002
competition:cup|formation:5-3-2|mode:normal,10000,34,Три мушкетери,The Three Musketeers,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,35,Автобус припарковано,Bus Parked,Both,12,0.0012,0.12
competition:cup|formation:5-3-2|mode:normal,10000,36,"Гдє «Дінамо», гдє?",Where TF “Dynamo” at?,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,37,На благо города і всєх харьковчан,For the Good of Kharkiv and All of the Citizens,Both,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,38,Ящик горілки,A Crate of Vodka,Both,21,0.0021,0.21
competition:cup|formation:5-3-2|mode:normal,10000,39,Полтавська битва,Battle of Poltava,Cup,5,0.0005,0.05
competition:cup|formation:5-3-2|mode:normal,10000,40,Дніпровський тандем,Dnipro Tandem,Both,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,41,Серце «Шахтаря»,Heart of Shakhtar,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,42,Бразильський трикутник,Brazilian Triangle,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,43,Слава нації,"Good Evening, We Are from Ukraine",Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,44,ООН,United Nations,Both,5,0.0005,0.05
competition:cup|formation:5-3-2|mode:normal,10000,45,Балканський експрес,Balkan Express,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,46,Латиноамериканський квартал,Latin Quarter,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,47,Різні епохи. Один склад.,Different Eras. One Squad.,Both,3172,0.3172,31.72
competition:cup|formation:5-3-2|mode:normal,10000,48,Жити по-новому,Living a New Way,Both,307,0.0307,3.0700000000000003
competition:cup|formation:5-3-2|mode:normal,10000,49,Назад у 90-ті,Back to the ’90s,Both,163,0.0163,1.63
competition:cup|formation:5-3-2|mode:normal,10000,50,Пропало все. Господи допоможи,Everything Is Lost. God Save Us All,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,51,Нічия влаштовує,A Draw Will Do,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,52,"Маємо те, що маємо",It Is What It Is,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,53,На тоненького,By a Thread,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,54,Бавовна,Bavovna,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,55,Захист для слабаків,Defense Optional,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,56,Лото «Забава»,The Lottery,Cup,12,0.0012,0.12
competition:cup|formation:5-3-2|mode:normal,10000,57,На 120-й,In the 120th,Cup,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,58,"Пливли-пливли, а на березі...",Ch-ch-ch-choke Me!,Cup,120,0.012,1.2
competition:cup|formation:5-3-2|mode:normal,10000,59,"I Am from Bosnia, Take Me to America","I Am from Bosnia, Take Me to America",Both,23,0.0023,0.22999999999999998
competition:cup|formation:5-3-2|mode:normal,10000,60,На мінімалках,Bare Minimum,Cup,4,0.0004,0.04
competition:cup|formation:5-3-2|mode:normal,10000,61,Динамівські серця,Hearts of “Dynamo”,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,62,Фінал 2006,Final 2006,Cup,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:normal,10000,63,Легенда «Барселони»,Barcelona’s Legend,Both,33,0.0033,0.33
competition:cup|formation:5-3-2|mode:normal,10000,64,Промислова революція,Industrial Revolution,Both,221,0.0221,2.21
competition:cup|formation:5-3-2|mode:normal,10000,65,Два крила,Two Wings,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,66,Крізь роки,Through the Years,Both,6,0.0006,0.06
competition:cup|formation:5-3-2|mode:normal,10000,67,Кобзарі,The Kobzars,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,68,Акт Злуки,Act of Unity,Both,951,0.0951,9.51
competition:cup|formation:5-3-2|mode:normal,10000,69,Кордони 1991,Borders of 1991,Both,19,0.0019,0.19
competition:cup|formation:5-3-2|mode:normal,10000,70,Львівське метро,Lviv Metro,Both,65,0.0065,0.65
competition:cup|formation:5-3-2|mode:normal,10000,71,Котлета по-київськи,Chicken Kyiv,Both,46,0.0046,0.45999999999999996
competition:cup|formation:5-3-2|mode:normal,10000,72,Кубок світу,World Cup,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,73,Кубок Африки,Africa Cup,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,74,День бабака,Groundhog Day,Cup,96,0.0096,0.96
competition:cup|formation:5-3-2|mode:normal,10000,75,Стара школа,Old School,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,76,Так!,Yes!,Both,435,0.0435,4.35
competition:cup|formation:5-3-2|mode:normal,10000,77,Покращення вже сьогодні,A Better Life Today,Both,566,0.0566,5.66
competition:cup|formation:5-3-2|mode:normal,10000,78,Опорник із Запоріжжя,CDM from Zaporizhzhia,Both,88,0.0088,0.88
competition:cup|formation:5-3-2|mode:normal,10000,79,Мужики,The Lads,Both,36,0.0036,0.36
competition:cup|formation:5-3-2|mode:normal,10000,80,Бойся Бога і пацанов с Крівова Рога,Fear God and Chaps from Kryvyi Rih,Both,66,0.0066,0.66
competition:cup|formation:5-3-2|mode:normal,10000,81,Олександрійське диво,Oleksandriya Miracle,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,82,Ковалівка в Європі,Kovalivka in Europe,Both,11,0.0011,0.11
competition:cup|formation:5-3-2|mode:normal,10000,83,Потримай моє пиво,Hold My Beer,Both,18,0.0018,0.18
competition:cup|formation:5-3-2|mode:normal,10000,84,Українське класичне,Ukrainian Clásico,Both,24,0.0024,0.24
competition:cup|formation:5-3-2|mode:normal,10000,85,"Ми всі різні, але ми українці",United Ukraine,Both,274,0.0274,2.74
competition:cup|formation:5-3-2|mode:normal,10000,86,Міміно,Mimino,Both,3,0.0003,0.03
competition:cup|formation:5-3-2|mode:normal,10000,87,Суперорли,Super Eagles,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,88,Лінія Мажино,Maginot Line,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,89,П’ять пальців,Five Fingers,Both,7810,0.781,78.10000000000001
competition:cup|formation:5-3-2|mode:normal,10000,90,П’ятий елемент,The Fifth Element,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,91,Тризуб,Tryzub,Both,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,92,Дуплет,Double Tap,Both,171,0.0171,1.71
competition:cup|formation:5-3-2|mode:normal,10000,93,Це нормально,This Is Fine,League,0,0,0
competition:cup|formation:5-3-2|mode:normal,10000,94,Кийов і Львов не указ Ужгородови,Kyiv and Lviv Don’t Rule Uzhorod,Both,328,0.0328,3.2800000000000002
competition:cup|formation:5-3-2|mode:normal,10000,95,Албанська мафія,"Ti Shqipëri, më jep nder",Both,2,0.0002,0.02
competition:cup|formation:5-3-2|mode:hardcore,10000,1,Кєнти,Kents,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,2,Файне місто,Faine Misto,Both,93,0.0093,0.9299999999999999
competition:cup|formation:5-3-2|mode:hardcore,10000,3,Третя сила,The Third Force,Both,19,0.0019,0.19
competition:cup|formation:5-3-2|mode:hardcore,10000,4,Мрія Луческу,Lucescu’s Dream,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,5,Іноземний легіон,Foreign Legion,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,6,Слава Україні!,Slava Ukraini!,Both,1235,0.1235,12.35
competition:cup|formation:5-3-2|mode:hardcore,10000,7,Донбас порожняк не гонить,Donbas Delivers,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,8,Крим — це Україна!,Crimea Is Ukraine!,Both,111,0.0111,1.11
competition:cup|formation:5-3-2|mode:hardcore,10000,9,Кубок Львову!,Cup to Lviv!,Cup,17,0.0017,0.16999999999999998
competition:cup|formation:5-3-2|mode:hardcore,10000,10,Зрада,Zrada,Both,5571,0.5571,55.71
competition:cup|formation:5-3-2|mode:hardcore,10000,11,За Вами виїхала СБУ,SBU Is Coming for You,Both,1709,0.1709,17.09
competition:cup|formation:5-3-2|mode:hardcore,10000,12,Перед каждою ігрою!..,Before Every Game!..,League,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,13,"Здається, Бог наказує нас за щось","Apparently, God Punishes Us",Both,3683,0.3683,36.83
competition:cup|formation:5-3-2|mode:hardcore,10000,14,Перші назавжди,First Forever,League,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,15,Весна 1999,Spring 1999,Both,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:hardcore,10000,16,Стамбул 2009,Istanbul 2009,Cup,1,0.0001,0.01
competition:cup|formation:5-3-2|mode:hardcore,10000,17,Варшава 2015,Warsaw 2015,Cup,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,18,Ударна пара,Strike Partnership,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,19,Золотий м’яч,Ballon d’Or,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,20,СаШо,SaSho,Cup,6,0.0006,0.06
competition:cup|formation:5-3-2|mode:hardcore,10000,21,Німеччина 2006,Germany 2006,Both,0,0,0
competition:cup|formation:5-3-2|mode:hardcore,10000,22,Перший Кубок,The First Cup,Cup,0,0,0
